location,year_week,new_cases,new_deaths,total_cases,total_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations
China,2021-06-21/2021-06-27,810.0,83.0,118358.0,5478.0,,,1185787000.0
China,2021-06-28/2021-07-04,538.0,57.0,118896.0,5535.0,,,1305499000.0
China,2021-07-05/2021-07-11,425.0,53.0,119321.0,5588.0,,,1382482000.0
China,2021-07-12/2021-07-18,377.0,28.0,119698.0,5616.0,,,1456557000.0
China,2021-07-19/2021-07-25,515.0,18.0,120213.0,5634.0,,,1550268000.0
China,2021-07-26/2021-08-01,624.0,3.0,120837.0,5637.0,,,1669527000.0
China,2021-08-02/2021-08-08,847.0,20.0,121684.0,5657.0,,,1782525000.0
China,2021-08-09/2021-08-15,694.0,12.0,122378.0,5669.0,,777046000.0,1862928000.0
China,2021-08-16/2021-08-22,320.0,7.0,122698.0,5676.0,,,1946954000.0
China,2021-08-23/2021-08-29,297.0,6.0,122995.0,5682.0,1072500000.0,889439000.0,2044625000.0
China,2021-08-30/2021-09-05,236.0,3.0,123231.0,5685.0,,,2107445000.0
China,2021-09-06/2021-09-12,313.0,2.0,123544.0,5687.0,1095000000.0,969720000.0,2148120000.0
China,2021-09-13/2021-09-19,558.0,2.0,124102.0,5689.0,1100842000.0,1022207000.0,2177638000.0
China,2021-09-20/2021-09-26,393.0,1.0,124495.0,5690.0,,,2200202000.0
China,2021-09-27/2021-10-03,310.0,2.0,124805.0,5692.0,,1047872000.0,2213691000.0
China,2021-10-04/2021-10-10,250.0,3.0,125055.0,5695.0,,,2221245000.0
China,2021-10-11/2021-10-17,199.0,0.0,125254.0,5695.0,,,2232088000.0
China,2021-10-18/2021-10-24,311.0,0.0,125565.0,5695.0,,1067621000.0,2246217000.0
China,2021-10-25/2021-10-31,513.0,1.0,126078.0,5696.0,,1070386000.0,2274072000.0
China,2021-11-01/2021-11-07,632.0,0.0,126710.0,5696.0,,1072454000.0,2330726000.0
China,2021-11-08/2021-11-14,550.0,1.0,127260.0,5697.0,,1073845000.0,2389568000.0
China,2021-11-15/2021-11-21,252.0,0.0,127512.0,5697.0,1225000000.0,1076308000.0,2437252000.0
China,2021-11-22/2021-11-28,252.0,0.0,127764.0,5697.0,,,2492041000.0
China,2021-11-29/2021-12-05,629.0,0.0,128393.0,5697.0,,1125000000.0,2553028000.0
China,2021-12-06/2021-12-12,689.0,0.0,129082.0,5697.0,,1162488000.0,2612218000.0
China,2021-12-13/2021-12-19,712.0,2.0,129794.0,5699.0,,1193466000.0,2684290000.0
China,2021-12-20/2021-12-26,1064.0,0.0,130858.0,5699.0,,1203362000.0,2769530000.0
China,2021-12-27/2022-01-02,1650.0,0.0,132508.0,5699.0,1259967000.0,1207413000.0,2847898000.0
China,2022-01-03/2022-01-09,1643.0,0.0,134151.0,5699.0,1262264000.0,1215878000.0,2899557000.0
China,2022-01-10/2022-01-16,1876.0,1.0,136027.0,5700.0,1263691000.0,1220584000.0,2937632000.0
China,2022-01-17/2022-01-23,1323.0,0.0,137350.0,5700.0,1265034000.0,1224450000.0,2968121000.0
China,2022-01-24/2022-01-30,1642.0,0.0,138992.0,5700.0,1266070000.0,1227387000.0,3000198000.0
China,2022-01-31/2022-02-06,2057.0,0.0,141049.0,5700.0,,,3006862000.0
China,2022-02-07/2022-02-13,8591.0,6.0,149640.0,5706.0,1266426000.0,1228340000.0,3046687000.0
China,2022-02-14/2022-02-20,31127.0,70.0,180767.0,5776.0,1268180000.0,1232543000.0,3084712000.0
China,2022-02-21/2022-02-27,120387.0,372.0,301154.0,6148.0,1269302000.0,1234540000.0,3124118000.0
China,2022-02-28/2022-03-06,302580.0,1348.0,603734.0,7496.0,,,3160685000.0
China,2022-03-07/2022-03-13,158173.0,1986.0,761907.0,9482.0,,,3193236000.0
China,2022-03-14/2022-03-20,84389.0,1905.0,846296.0,11387.0,1273811000.0,1239706000.0,3226334000.0
China,2022-03-21/2022-03-27,43971.0,1356.0,890267.0,12743.0,1275541000.0,1240777000.0,3254984000.0
China,2022-03-28/2022-04-03,32276.0,920.0,922543.0,13663.0,1277709000.0,1242281000.0,3279249000.0
China,2022-04-04/2022-04-10,21648.0,599.0,944191.0,14262.0,1278724000.0,1243226000.0,3297551000.0
China,2022-04-11/2022-04-17,30667.0,372.0,974858.0,14634.0,1280156000.0,1244923000.0,3315186000.0
China,2022-04-18/2022-04-24,42303.0,247.0,1017161.0,14881.0,1282120000.0,1246769000.0,3331771000.0
China,2022-04-25/2022-05-01,91983.0,392.0,1109144.0,15273.0,1284935000.0,1249688000.0,3345524000.0
China,2022-05-02/2022-05-08,227721.0,177.0,1336865.0,15450.0,1286049000.0,1251042000.0,3353022000.0
China,2022-05-09/2022-05-15,414077.0,192.0,1750942.0,15642.0,1287195000.0,1252592000.0,3362389000.0
China,2022-05-16/2022-05-22,554051.0,347.0,2304993.0,15989.0,1288947000.0,1254875000.0,3371096000.0
China,2022-05-23/2022-05-29,573340.0,669.0,2878333.0,16658.0,1289584000.0,1255732000.0,3379075000.0
China,2022-05-30/2022-06-05,513969.0,1044.0,3392302.0,17702.0,1290836000.0,1257199000.0,3384372000.0
China,2022-06-06/2022-06-12,489982.0,1194.0,3882284.0,18896.0,,,3389454000.0
China,2022-06-13/2022-06-19,406469.0,1091.0,4288753.0,19987.0,1292334000.0,1259184000.0,3395026000.0
China,2022-06-20/2022-06-26,323183.0,982.0,4611936.0,20969.0,1293447000.0,1259987000.0,3399803000.0
China,2022-06-27/2022-07-03,230021.0,689.0,4841957.0,21658.0,1294045000.0,1260501000.0,3403989000.0
China,2022-07-04/2022-07-10,223915.0,709.0,5065872.0,22367.0,1295626000.0,1261908000.0,3408404000.0
China,2022-07-11/2022-07-17,197555.0,528.0,5263427.0,22895.0,,,3412950000.0
China,2022-07-18/2022-07-24,180690.0,458.0,5444117.0,23353.0,1298636000.0,1264901000.0,3417900000.0
China,2022-07-25/2022-07-31,172003.0,351.0,5616120.0,23704.0,,,3423669000.0
China,2022-08-01/2022-08-07,163340.0,330.0,5779460.0,24034.0,,,3426023000.0
China,2022-08-08/2022-08-14,166696.0,224.0,5946156.0,24258.0,1301392000.0,1268285000.0,3427965000.0
China,2022-08-15/2022-08-21,172424.0,241.0,6118580.0,24499.0,,,3429988000.0
China,2022-08-22/2022-08-28,194464.0,267.0,6313044.0,24766.0,,,3431965000.0
China,2022-08-29/2022-09-04,238044.0,292.0,6551088.0,25058.0,,,3433450000.0
China,2022-09-05/2022-09-11,263288.0,296.0,6814376.0,25354.0,1302773000.0,1270656000.0,3434390000.0
China,2022-09-12/2022-09-18,297693.0,358.0,7112069.0,25712.0,,,3435302000.0
China,2022-09-19/2022-09-25,292476.0,532.0,7404545.0,26244.0,,,3436227000.0
China,2022-09-26/2022-10-02,303092.0,365.0,7707637.0,26609.0,,1271408000.0,3437018000.0
China,2022-10-03/2022-10-09,333830.0,435.0,8041467.0,27044.0,,,3437516000.0
China,2022-10-10/2022-10-16,328910.0,427.0,8370377.0,27471.0,,1271711000.0,3438277000.0
China,2022-10-17/2022-10-23,285348.0,479.0,8655725.0,27950.0,,,3438993000.0
China,2022-10-24/2022-10-30,257994.0,510.0,8913719.0,28460.0,,,3439698000.0
China,2022-10-31/2022-11-06,219102.0,479.0,9132821.0,28939.0,1303832000.0,1272227000.0,3440421000.0
China,2022-11-07/2022-11-13,171745.0,431.0,9304566.0,29370.0,,,3441205000.0
China,2022-11-14/2022-11-20,158813.0,468.0,9463379.0,29838.0,,,3442376000.0
China,2022-11-21/2022-11-27,144205.0,354.0,9607584.0,30192.0,,,3443327000.0
China,2022-11-28/2022-12-04,146141.0,375.0,9753725.0,30567.0,1304631000.0,1272830000.0,3444295000.0
China,2022-12-05/2022-12-11,1117898.0,871.0,10871623.0,31438.0,,,3448992000.0
China,2022-12-12/2022-12-18,11098550.0,1708.0,21970173.0,33146.0,1307222000.0,1274018000.0,3457491000.0
China,2022-12-19/2022-12-25,40475477.0,5849.0,62445650.0,38995.0,,,3471819000.0
China,2022-12-26/2023-01-01,24644876.0,17893.0,87090526.0,56888.0,,,3478488000.0
China,2023-01-02/2023-01-08,8061762.0,12991.0,95152288.0,69879.0,,,3483438000.0
China,2023-01-09/2023-01-15,2361571.0,0.0,97513859.0,69879.0,1310096000.0,1276302000.0,3488058000.0
China,2023-01-16/2023-01-22,755183.0,0.0,98269042.0,69879.0,1310189000.0,1276517000.0,3489514000.0
China,2023-01-23/2023-01-29,175542.0,0.0,98444584.0,69879.0,1310207000.0,1276549000.0,3489746000.0
China,2023-01-30/2023-02-05,192969.0,47687.0,98637553.0,117566.0,1310267000.0,1276661000.0,3490419000.0
China,2023-02-06/2023-02-12,148174.0,1360.0,98785727.0,118926.0,1310292000.0,1276760000.0,3491077000.0
China,2023-02-13/2023-02-19,118748.0,537.0,98904475.0,119463.0,,,
China,2023-02-20/2023-02-26,77670.0,358.0,98982145.0,119821.0,,,
China,2023-02-27/2023-03-05,84790.0,360.0,99066935.0,120181.0,,,
China,2023-03-06/2023-03-12,92268.0,329.0,99159203.0,120510.0,,,
China,2023-03-13/2023-03-19,65301.0,265.0,99224504.0,120775.0,,,
China,2023-03-20/2023-03-26,13602.0,119.0,99238106.0,120894.0,,,
China,2023-03-27/2023-04-02,1060.0,3.0,99239166.0,120897.0,,,
China,2023-04-03/2023-04-09,1228.0,8.0,99240394.0,120905.0,,,
China,2023-04-10/2023-04-16,1699.0,7.0,99242093.0,120912.0,,,
China,2023-04-17/2023-04-23,2206.0,11.0,99244299.0,120923.0,,,
China,2023-04-24/2023-04-30,3082.0,38.0,99247381.0,120961.0,,,
China,2023-05-01/2023-05-07,3736.0,54.0,99251117.0,121015.0,,,
China,2023-05-08/2023-05-14,4440.0,58.0,99255557.0,121073.0,,,
China,2023-05-15/2023-05-21,4437.0,71.0,99259994.0,121144.0,,,
China,2023-05-22/2023-05-28,6466.0,91.0,99266460.0,121235.0,,,
China,2023-05-29/2023-06-04,5030.0,1.0,99271490.0,121236.0,,,
China,2023-06-05/2023-06-11,6956.0,154.0,99278446.0,121390.0,,,
China,2023-06-12/2023-06-18,4555.0,0.0,99283001.0,121390.0,,,
China,2023-06-19/2023-06-25,2437.0,75.0,99285438.0,121465.0,,,
China,2023-06-26/2023-07-02,3878.0,25.0,99289316.0,121490.0,,,
China,2023-07-03/2023-07-09,2733.0,25.0,99292049.0,121515.0,,,
China,2023-07-10/2023-07-16,2666.0,21.0,99294715.0,121536.0,,,
China,2023-07-17/2023-07-23,2445.0,0.0,99297160.0,121536.0,,,
China,2023-07-24/2023-07-30,2541.0,0.0,99299701.0,121536.0,,,
China,2023-07-31/2023-08-06,1954.0,111.0,99301655.0,121647.0,,,
China,2023-08-07/2023-08-13,964.0,24.0,99302619.0,121671.0,,,
China,2023-08-14/2023-08-20,1463.0,0.0,99304082.0,121671.0,,,
China,2023-08-21/2023-08-27,1587.0,8.0,99305669.0,121679.0,,,
China,2023-08-28/2023-09-03,1647.0,0.0,99307316.0,121679.0,,,
China,2023-09-04/2023-09-10,1527.0,23.0,99308843.0,121702.0,,,
China,2023-09-11/2023-09-17,1025.0,12.0,99309868.0,121714.0,,,
China,2023-09-18/2023-09-24,1152.0,8.0,99311020.0,121722.0,,,
China,2023-09-25/2023-10-01,2551.0,0.0,99313571.0,121722.0,,,
China,2023-10-02/2023-10-08,1555.0,75.0,99315126.0,121797.0,,,
China,2023-10-09/2023-10-15,1372.0,12.0,99316498.0,121809.0,,,
China,2023-10-16/2023-10-22,1070.0,14.0,99317568.0,121823.0,,,
China,2023-10-23/2023-10-29,805.0,12.0,99318373.0,121835.0,,,
China,2023-10-30/2023-11-05,636.0,32.0,99319009.0,121867.0,,,
China,2023-11-06/2023-11-12,559.0,6.0,99319568.0,121873.0,,,
China,2023-11-13/2023-11-19,467.0,1.0,99320035.0,121874.0,,,
China,2023-11-20/2023-11-26,390.0,3.0,99320425.0,121877.0,,,
China,2023-11-27/2023-12-03,420.0,9.0,99320845.0,121886.0,,,
China,2023-12-04/2023-12-10,397.0,2.0,99321242.0,121888.0,,,
China,2023-12-11/2023-12-17,395.0,0.0,99321637.0,121888.0,,,
China,2023-12-18/2023-12-24,505.0,1.0,99322142.0,121889.0,,,
China,2023-12-25/2023-12-31,585.0,4.0,99322727.0,121893.0,,,
China,2024-01-01/2024-01-07,1029.0,45.0,99323756.0,121938.0,,,
China,2024-01-08/2024-01-14,1352.0,0.0,99325108.0,121938.0,,,
China,2024-01-15/2024-01-21,1315.0,5.0,99326423.0,121921.0,,,
China,2024-01-22/2024-01-28,1331.0,12.0,99327754.0,121933.0,,,
China,2024-01-29/2024-02-04,1495.0,13.0,99329249.0,121946.0,,,
China,2024-02-05/2024-02-11,1267.0,10.0,99330516.0,121956.0,,,
China,2024-02-12/2024-02-18,1208.0,20.0,99331724.0,121976.0,,,
China,2024-02-19/2024-02-25,3028.0,17.0,99334752.0,121993.0,,,
China,2024-02-26/2024-03-03,1999.0,41.0,99336751.0,122034.0,,,
China,2024-03-04/2024-03-10,3018.0,16.0,99339769.0,122050.0,,,
China,2024-03-11/2024-03-17,3426.0,0.0,99343195.0,122050.0,,,
China,2024-03-18/2024-03-24,2485.0,56.0,99345680.0,122106.0,,,
China,2024-03-25/2024-03-31,1768.0,19.0,99347448.0,122125.0,,,
China,2024-04-01/2024-04-07,1368.0,18.0,99348816.0,122143.0,,,
China,2024-04-08/2024-04-14,1511.0,10.0,99350327.0,122153.0,,,
China,2024-04-15/2024-04-21,1431.0,17.0,99351758.0,122170.0,,,
China,2024-04-22/2024-04-28,1403.0,6.0,99353161.0,122176.0,,,
China,2024-04-29/2024-05-05,1566.0,20.0,99354727.0,122196.0,,,
China,2024-05-06/2024-05-12,1754.0,5.0,99356481.0,122201.0,,,
China,2024-05-13/2024-05-19,1414.0,14.0,99357895.0,122215.0,,,
China,2024-05-20/2024-05-26,1108.0,10.0,99359003.0,122225.0,,,
China,2024-05-27/2024-06-02,799.0,18.0,99359802.0,122243.0,,,
China,2024-06-03/2024-06-09,731.0,5.0,99360533.0,122248.0,,,
China,2024-06-10/2024-06-16,805.0,6.0,99361338.0,122254.0,,,
China,2024-06-17/2024-06-23,910.0,3.0,99362248.0,122257.0,,,
China,2024-06-24/2024-06-30,1243.0,4.0,99363491.0,122261.0,,,
China,2024-07-01/2024-07-07,1671.0,10.0,99365162.0,122271.0,,,
China,2024-07-08/2024-07-14,1879.0,2.0,99367041.0,122273.0,,,
China,2024-07-15/2024-07-21,1988.0,7.0,99369029.0,122280.0,,,
China,2024-07-22/2024-07-28,2103.0,9.0,99371132.0,122289.0,,,
China,2024-07-29/2024-08-04,2087.0,15.0,99373219.0,122304.0,,,
France,2019-12-30/2020-01-05,0.0,0.0,0.0,0.0,,,
France,2020-01-06/2020-01-12,0.0,0.0,0.0,0.0,,,
France,2020-01-13/2020-01-19,0.0,0.0,0.0,0.0,,,
France,2020-01-20/2020-01-26,3.0,0.0,3.0,0.0,,,
France,2020-01-27/2020-02-02,3.0,0.0,6.0,0.0,,,
France,2020-02-03/2020-02-09,6.0,0.0,12.0,0.0,,,
France,2020-02-10/2020-02-16,0.0,0.0,12.0,0.0,,,
France,2020-02-17/2020-02-23,4.0,0.0,16.0,0.0,,,
France,2020-02-24/2020-03-01,0.0,0.0,16.0,0.0,,,
France,2020-03-02/2020-03-08,0.0,0.0,16.0,0.0,,,
France,2020-03-09/2020-03-15,0.0,43.0,16.0,43.0,,,
France,2020-03-16/2020-03-22,0.0,670.0,16.0,713.0,,,
France,2020-03-23/2020-03-29,0.0,1999.0,16.0,2712.0,,,
France,2020-03-30/2020-04-05,0.0,3276.0,16.0,5988.0,,,
France,2020-04-06/2020-04-12,0.0,3344.0,16.0,9332.0,,,
France,2020-04-13/2020-04-19,0.0,2730.0,16.0,12062.0,,,
France,2020-04-20/2020-04-26,0.0,2096.0,16.0,14158.0,,,
France,2020-04-27/2020-05-03,0.0,1406.0,16.0,15564.0,,,
France,2020-05-04/2020-05-10,0.0,1056.0,16.0,16620.0,,,
France,2020-05-11/2020-05-17,677.0,810.0,693.0,17430.0,,,
France,2020-05-18/2020-05-24,4340.0,562.0,5033.0,17992.0,,,
France,2020-05-25/2020-05-31,3436.0,471.0,8469.0,18463.0,,,
France,2020-06-01/2020-06-07,2745.0,331.0,11214.0,18794.0,,,
France,2020-06-08/2020-06-14,2627.0,258.0,13841.0,19052.0,,,
France,2020-06-15/2020-06-21,2267.0,159.0,16108.0,19211.0,,,
France,2020-06-22/2020-06-28,2024.0,111.0,18132.0,19322.0,,,
France,2020-06-29/2020-07-05,2324.0,100.0,20456.0,19422.0,,,
France,2020-07-06/2020-07-12,2853.0,120.0,23309.0,19542.0,,,
France,2020-07-13/2020-07-19,3510.0,94.0,26819.0,19636.0,,,
France,2020-07-20/2020-07-26,5565.0,98.0,32384.0,19734.0,,,
France,2020-07-27/2020-08-02,7676.0,77.0,40060.0,19811.0,,,
France,2020-08-03/2020-08-09,10899.0,69.0,50959.0,19880.0,,,
France,2020-08-10/2020-08-16,16650.0,92.0,67609.0,19972.0,,,
France,2020-08-17/2020-08-23,25208.0,118.0,92817.0,20090.0,,,
France,2020-08-24/2020-08-30,37753.0,111.0,130570.0,20201.0,,,
France,2020-08-31/2020-09-06,50197.0,126.0,180767.0,20327.0,,,
France,2020-09-07/2020-09-13,61432.0,258.0,242199.0,20585.0,,,
France,2020-09-14/2020-09-20,73481.0,429.0,315680.0,21014.0,,,
France,2020-09-21/2020-09-27,72509.0,559.0,388189.0,21573.0,,,
France,2020-09-28/2020-10-04,74819.0,561.0,463008.0,22134.0,,,
France,2020-10-05/2020-10-11,116159.0,690.0,579167.0,22824.0,,,
France,2020-10-12/2020-10-18,167835.0,963.0,747002.0,23787.0,,,
France,2020-10-19/2020-10-25,261329.0,1774.0,1008331.0,25561.0,,,
France,2020-10-26/2020-11-01,332505.0,3154.0,1340836.0,28715.0,,,
France,2020-11-02/2020-11-08,303116.0,4794.0,1643952.0,33509.0,,,
France,2020-11-09/2020-11-15,176429.0,5487.0,1820381.0,38996.0,,,
France,2020-11-16/2020-11-22,114947.0,5602.0,1935328.0,44598.0,,,
France,2020-11-23/2020-11-29,77077.0,4679.0,2012405.0,49277.0,,,
France,2020-11-30/2020-12-06,71372.0,3963.0,2083777.0,53240.0,,,
France,2020-12-07/2020-12-13,77674.0,3792.0,2161451.0,57032.0,,,
France,2020-12-14/2020-12-20,92919.0,3383.0,2254370.0,60415.0,,,
France,2020-12-21/2020-12-27,83888.0,3119.0,2338258.0,63534.0,616.0,,616.0
France,2020-12-28/2021-01-03,88948.0,2915.0,2427206.0,66449.0,4611.0,8.0,4619.0
France,2021-01-04/2021-01-10,122263.0,3429.0,2549469.0,69878.0,110937.0,120.0,111057.0
France,2021-01-11/2021-01-17,118842.0,3454.0,2668311.0,73332.0,461570.0,746.0,462317.0
France,2021-01-18/2021-01-24,130149.0,3414.0,2798460.0,76746.0,1143460.0,2014.0,1145475.0
France,2021-01-25/2021-01-31,132624.0,3159.0,2931084.0,79905.0,1680348.0,55310.0,1735660.0
France,2021-02-01/2021-02-07,128451.0,3069.0,3059535.0,82974.0,2056671.0,277901.0,2334574.0
France,2021-02-08/2021-02-14,110436.0,2892.0,3169971.0,85866.0,2434766.0,697562.0,3132330.0
France,2021-02-15/2021-02-21,117551.0,2516.0,3287522.0,88382.0,2730723.0,1231708.0,3962454.0
France,2021-02-22/2021-02-28,127696.0,2151.0,3415218.0,90533.0,3154522.0,1661643.0,4816197.0
France,2021-03-01/2021-03-07,124259.0,2033.0,3539477.0,92566.0,4132366.0,2005176.0,6137588.0
France,2021-03-08/2021-03-14,142978.0,1872.0,3682455.0,94438.0,5423698.0,2303504.0,7727262.0
France,2021-03-15/2021-03-21,183823.0,1799.0,3866278.0,96237.0,6489128.0,2505961.0,8995171.0
France,2021-03-22/2021-03-28,223964.0,1834.0,4090242.0,98071.0,8121994.0,2734073.0,10856167.0
France,2021-03-29/2021-04-04,242407.0,1959.0,4332649.0,100030.0,9658275.0,3200853.0,12859267.0
France,2021-04-05/2021-04-11,203218.0,2120.0,4535867.0,102150.0,11216239.0,3796875.0,15013385.0
France,2021-04-12/2021-04-18,202154.0,1967.0,4738021.0,104117.0,12974437.0,4619763.0,17595682.0
France,2021-04-19/2021-04-25,179462.0,2062.0,4917483.0,106179.0,14533415.0,5631856.0,20165134.0
France,2021-04-26/2021-05-02,142908.0,1954.0,5060391.0,108133.0,16327620.0,6698245.0,22971354.0
France,2021-05-03/2021-05-09,106629.0,1533.0,5167020.0,109666.0,18364115.0,7985117.0,26248317.0
France,2021-05-10/2021-05-16,80870.0,1189.0,5247890.0,110855.0,20886413.0,9091428.0,29838267.0
France,2021-05-17/2021-05-23,83455.0,940.0,5331345.0,111795.0,23696598.0,10013762.0,33535316.0
France,2021-05-24/2021-05-30,60391.0,772.0,5391736.0,112567.0,26059339.0,11162493.0,36987245.0
France,2021-05-31/2021-06-06,46483.0,565.0,5438219.0,113132.0,28629011.0,12752380.0,41056660.0
France,2021-06-07/2021-06-13,27004.0,355.0,5465223.0,113487.0,30927200.0,14583352.0,45118162.0
France,2021-06-14/2021-06-20,14820.0,309.0,5480043.0,113796.0,32728721.0,16927385.0,49215509.0
France,2021-06-21/2021-06-27,10690.0,234.0,5490733.0,114030.0,34060687.0,19741426.0,53324172.0
France,2021-06-28/2021-07-04,13906.0,171.0,5504639.0,114201.0,35261299.0,22717108.0,57469687.0
France,2021-07-05/2021-07-11,23318.0,142.0,5527957.0,114343.0,36509105.0,25478586.0,61445837.0
France,2021-07-12/2021-07-18,46656.0,96.0,5574613.0,114439.0,38243744.0,28145328.0,65782424.0
France,2021-07-19/2021-07-25,118078.0,119.0,5692691.0,114558.0,40589906.0,30680733.0,70578513.0
France,2021-07-26/2021-08-01,143183.0,240.0,5835874.0,114798.0,43210184.0,32500658.0,74952768.0
France,2021-08-02/2021-08-08,147135.0,282.0,5983009.0,115080.0,45348736.0,33984286.0,78529848.0
France,2021-08-09/2021-08-15,150930.0,353.0,6133939.0,115433.0,46902711.0,35626272.0,81691108.0
France,2021-08-16/2021-08-22,133571.0,699.0,6267510.0,116132.0,48019027.0,37648895.0,84811176.0
France,2021-08-23/2021-08-29,112124.0,464.0,6379634.0,116596.0,48883083.0,39816732.0,87836274.0
France,2021-08-30/2021-09-05,85782.0,489.0,6465416.0,117085.0,49609766.0,41576725.0,90420972.0
France,2021-09-06/2021-09-12,64820.0,437.0,6530236.0,117522.0,50109835.0,42723380.0,92238150.0
France,2021-09-13/2021-09-19,46736.0,386.0,6576972.0,117908.0,50519731.0,43587377.0,93791257.0
France,2021-09-20/2021-09-26,36114.0,331.0,6613086.0,118239.0,50795348.0,44283152.0,95064469.0
France,2021-09-27/2021-10-03,30916.0,276.0,6644002.0,118515.0,51053118.0,44802636.0,96134368.0
France,2021-10-04/2021-10-10,26346.0,191.0,6670348.0,118706.0,51283453.0,45229123.0,97147475.0
France,2021-10-11/2021-10-17,31095.0,175.0,6701443.0,118881.0,51496566.0,45575218.0,98114436.0
France,2021-10-18/2021-10-24,34241.0,179.0,6735684.0,119060.0,51682926.0,45870361.0,99074538.0
France,2021-10-25/2021-10-31,38425.0,177.0,6774109.0,119237.0,51841220.0,46112320.0,100013394.0
France,2021-11-01/2021-11-07,48057.0,212.0,6822166.0,119449.0,51986515.0,46335039.0,100916794.0
France,2021-11-08/2021-11-14,66361.0,233.0,6888527.0,119682.0,52117791.0,46571215.0,102045803.0
France,2021-11-15/2021-11-21,119701.0,317.0,7008228.0,119999.0,52277784.0,46852405.0,103597050.0
France,2021-11-22/2021-11-28,195222.0,454.0,7203450.0,120453.0,52444115.0,47168728.0,105625335.0
France,2021-11-29/2021-12-05,288799.0,619.0,7492249.0,121072.0,52585969.0,47610948.0,109039835.0
France,2021-12-06/2021-12-12,337285.0,903.0,7829534.0,121975.0,52741623.0,48170827.0,113473528.0
France,2021-12-13/2021-12-19,360652.0,1033.0,8190186.0,123008.0,52912883.0,48847635.0,118595040.0
France,2021-12-20/2021-12-26,519740.0,1157.0,8709926.0,124165.0,53073692.0,49276358.0,121655158.0
France,2021-12-27/2022-01-02,1140724.0,1315.0,9850650.0,125480.0,53238162.0,49663640.0,124337828.0
France,2022-01-03/2022-01-09,1726217.0,1484.0,11576867.0,126964.0,53537252.0,50308849.0,128903213.0
France,2022-01-10/2022-01-16,1961912.0,1499.0,13538779.0,128463.0,53806771.0,50879164.0,132708853.0
France,2022-01-17/2022-01-23,2417043.0,1658.0,15955822.0,130121.0,53989356.0,51264154.0,135181712.0
France,2022-01-24/2022-01-30,2329374.0,1933.0,18285196.0,132054.0,54113658.0,51618907.0,137059274.0
France,2022-01-31/2022-02-06,1707588.0,1996.0,19992784.0,134050.0,54201370.0,51953747.0,138560889.0
France,2022-02-07/2022-02-13,958639.0,1988.0,20951423.0,136038.0,54265214.0,52246263.0,139948103.0
France,2022-02-14/2022-02-20,565947.0,1745.0,21517370.0,137783.0,54307808.0,52447973.0,140913257.0
France,2022-02-21/2022-02-27,393549.0,1331.0,21910919.0,139114.0,54336983.0,52572633.0,141441835.0
France,2022-02-28/2022-03-06,348284.0,1094.0,22259203.0,140208.0,54359119.0,52648355.0,141772541.0
France,2022-03-07/2022-03-13,419228.0,820.0,22678431.0,141028.0,54374719.0,52691675.0,141954960.0
France,2022-03-14/2022-03-20,586328.0,792.0,23264759.0,141820.0,54387404.0,52724966.0,142164692.0
France,2022-03-21/2022-03-27,851993.0,727.0,24116752.0,142547.0,54399146.0,52751669.0,142409806.0
France,2022-03-28/2022-04-03,959358.0,801.0,25076110.0,143348.0,54411051.0,52774992.0,142668194.0
France,2022-04-04/2022-04-10,928373.0,788.0,26004483.0,144136.0,54426811.0,52796110.0,142962838.0
France,2022-04-11/2022-04-17,822438.0,852.0,26826921.0,144988.0,54436504.0,52814627.0,143246262.0
France,2022-04-18/2022-04-24,539161.0,889.0,27366082.0,145877.0,54445057.0,52830756.0,143482775.0
France,2022-04-25/2022-05-01,376510.0,867.0,27742592.0,146744.0,54454985.0,52852013.0,143760897.0
France,2022-05-02/2022-05-08,264928.0,749.0,28007520.0,147493.0,54466833.0,52870437.0,144024452.0
France,2022-05-09/2022-05-15,216715.0,614.0,28224235.0,148107.0,54477057.0,52887307.0,144291323.0
France,2022-05-16/2022-05-22,162239.0,466.0,28386474.0,148573.0,54486393.0,52902459.0,144549397.0
France,2022-05-23/2022-05-29,113355.0,300.0,28499829.0,148873.0,54493357.0,52914681.0,144728093.0
