location,year_week,new_cases,positivity_rate,people_vaccinated,cases_norm,positivity_z,vacc_norm,risk_score,risk_level
Italy,2022-07-04/2022-07-10,661984.0,,50886204.0,1.3605790196901253,,0.9989677803210532,0.5304443427969047,Moderate
Italy,2022-07-11/2022-07-17,718925.0,,50889797.0,1.4777097578435487,,0.9990412662556301,0.5889986889834299,Moderate
Italy,2022-07-18/2022-07-24,531327.0,,50893046.0,1.0918104547736005,,0.9991077165204338,0.39603906990873516,Low
Italy,2022-07-25/2022-07-31,394583.0,,50896262.0,0.8105205993433883,,0.9991734918518002,0.2553842758939241,Low
Italy,2022-08-01/2022-08-07,283998.0,,50898972.0,0.5830412315996478,,0.9992289182037911,0.14163627806925524,Low
Italy,2022-08-08/2022-08-14,193305.0,,50901028.0,0.3964807912254285,,0.9992709686022019,0.04834975032238398,Low
Italy,2022-08-15/2022-08-21,150922.0,,50902487.0,0.3092966519381567,,0.9993008088411519,0.004753204642905573,Low
Italy,2022-08-22/2022-08-28,157864.0,,50904663.0,0.3235767240173451,,0.999345313542972,0.01188656497722676,Low
Italy,2022-08-29/2022-09-04,136211.0,,50906860.0,0.27903532373923134,,0.9993902477478885,-0.010390875292567603,Low
Italy,2022-09-05/2022-09-11,110644.0,,50909342.0,0.2264426122946031,,0.999441010923402,-0.036694845491208744,Low
Italy,2022-09-12/2022-09-18,113218.0,,50911078.0,0.23173747048126847,,0.9994765165127216,-0.034052742236274,Low
Italy,2022-09-19/2022-09-25,135877.0,,50912376.0,0.2783482675487316,,0.9995030638945978,-0.010751325809823853,Low
Italy,2022-09-26/2022-10-02,215534.0,,50913701.0,0.4422070548739848,,0.9995301634947409,0.07117400291278128,Low
Italy,2022-10-03/2022-10-09,280947.0,,50915132.0,0.5767651584343347,,0.9995594310628955,0.13844866455773305,Low
Italy,2022-10-10/2022-10-16,288452.0,,50916538.0,0.5922033521759522,,0.9995881873178398,0.14616344799030015,Low
Italy,2022-10-17/2022-10-23,252777.0,,50918108.0,0.5188179342236265,,0.9996202977874434,0.10946592244369677,Low
Italy,2022-10-24/2022-10-30,208501.0,,50919811.0,0.4277397908387022,,0.9996551284433255,0.0639216261528523,Low
Italy,2022-10-31/2022-11-06,165989.0,,50920791.0,0.34029029152575846,,0.9996751719211672,0.020193869974704154,Low
Italy,2022-11-07/2022-11-13,181181.0,,50922162.0,0.3715410629211819,,0.9997032123376173,0.03581504960994836,Low
Italy,2022-11-14/2022-11-20,221013.0,,50923442.0,0.45347765627442754,,0.9997293915739819,0.07677941940111649,Low
Italy,2022-11-21/2022-11-27,228458.0,,50924555.0,0.4687924267482906,,0.9997521552381021,0.08443339008842998,Low
Italy,2022-11-28/2022-12-04,227792.0,,50925755.0,0.46742242847621635,,0.9997766982721941,0.08374470949727908,Low
Italy,2022-12-05/2022-12-11,198433.0,,50926618.0,0.4070293665095077,,0.9997943488042118,0.05354553093412209,Low
Italy,2022-12-12/2022-12-18,174187.0,,50927644.0,0.3571540240099397,,0.9998153330983605,0.02860471204021578,Low
Italy,2022-12-19/2022-12-25,132427.0,,50928389.0,0.2712514296528515,,0.9998305702320258,-0.01434887070837812,Low
Italy,2022-12-26/2023-01-01,132328.0,,50928934.0,0.27104778126105666,,0.9998417168600092,-0.01445236689847304,Low
Italy,2023-01-02/2023-01-08,108312.0,,50929611.0,0.22164556128788065,,0.9998555632217427,-0.03915555383932107,Low
Italy,2023-01-09/2023-01-15,79745.0,,50930607.0,0.16288168645553058,,0.999875933940039,-0.06854054686324057,Low
Italy,2023-01-16/2023-01-22,47190.0,,50931427.0,0.09591427842643561,,0.9998927050133352,-0.10202676653878245,Low
Italy,2023-01-23/2023-01-29,36722.0,,50932140.0,0.07438103231221149,,0.9999072876660915,-0.11279557699380796,Low
Italy,2023-01-30/2023-02-05,32751.0,,50932637.0,0.06621246904133034,,0.9999174525727111,-0.11688138336524151,Low
Italy,2023-02-06/2023-02-12,29286.0,,50933082.0,0.0590847753285116,,0.9999265539478536,-0.12044659542792224,Low
Italy,2023-02-13/2023-02-19,29146.0,,50933427.0,0.05879678770375125,,0.999933610070155,-0.12059164765864763,Low
Italy,2023-02-20/2023-02-26,29177.0,,50933847.0,0.058860556392091035,,0.9999422001320872,-0.12056105182376756,Low
Italy,2023-02-27/2023-03-05,25133.0,,50934145.0,0.05054182814544198,,0.9999482949855534,-0.12472133017511201,Low
Italy,2023-03-06/2023-03-12,24149.0,,50934367.0,0.04851768655426921,,0.9999528354468603,-0.12573408203989445,Low
Italy,2023-03-13/2023-03-19,23041.0,,50934627.0,0.04623847020973727,,0.999958153104247,-0.1268744878607684,Low
Italy,2023-03-20/2023-03-26,22665.0,,50934893.0,0.04546501773180947,,0.999963593476804,-0.12726203015561588,Low
Italy,2023-03-27/2023-04-02,20999.0,,50935113.0,0.04203796499716127,,0.9999680930330541,-0.12897623145637746,Low
Italy,2023-04-03/2023-04-09,19907.0,,50935227.0,0.03979166152403051,,0.9999704246212929,-0.13009973293117869,Low
Italy,2023-04-10/2023-04-16,24746.0,,50935362.0,0.04974574806842586,,0.9999731857126283,-0.1251231038226813,Low
Italy,2023-04-17/2023-04-23,26659.0,,50935582.0,0.05368089325532983,,0.9999776852688784,-0.12315620616266684,Low
Italy,2023-04-24/2023-04-30,23050.0,,50935703.0,0.04625698369990044,,0.999980160024816,-0.12686853215377217,Low
Italy,2023-05-01/2023-05-07,19894.0,,50935786.0,0.03976491981601705,,0.9999818575846741,-0.13011481872969258,Low
Italy,2023-05-08/2023-05-14,17110.0,,50935918.0,0.03403808019221117,,0.9999845573184242,-0.13297864350165803,Low
Italy,2023-05-15/2023-05-21,14163.0,,50936010.0,0.027975940691005736,,0.9999864389510379,-0.1360099954971528,Low
Italy,2023-05-22/2023-05-28,15136.0,,50936097.0,0.02997745468309019,,0.9999882183210095,-0.1350095054066063,Low
Italy,2023-05-29/2023-06-04,10983.0,,50936166.0,0.021434507500020572,,0.9999896295454698,-0.13928119068181016,Low
Italy,2023-06-05/2023-06-11,9501.0,,50936245.0,0.018385952786485974,,0.9999912452952142,-0.14080571040103915,Low
Italy,2023-06-12/2023-06-18,6930.0,,50936280.0,0.013097265763208348,,0.9999919611337086,-0.14345016128845212,Low
Italy,2023-06-19/2023-06-25,5292.0,,50936328.0,0.009727810553512215,,0.9999929428550722,-0.14513503615150472,Low
Italy,2023-06-26/2023-07-02,4430.0,,50936361.0,0.00795462960677347,,0.9999936177885097,-0.14602172786488973,Low
Italy,2023-07-03/2023-07-09,3536.0,,50936383.0,0.006115622917232356,,0.9999940677441348,-0.14694129870300404,Low
Italy,2023-07-10/2023-07-16,3405.0,,50936415.0,0.005846148782635169,,0.9999947222250439,-0.14707613394243899,Low
Italy,2023-07-17/2023-07-23,3572.0,,50936441.0,0.006189676877885019,,0.9999952539907825,-0.14690444965967486,Low
Italy,2023-07-24/2023-07-30,4381.0,,50936470.0,0.007853833938107345,,0.9999958471141064,-0.14607246009806227,Low
Italy,2023-07-31/2023-08-06,6352.0,,50936524.0,0.011908288283840603,,0.9999969515506406,-0.14404539859067578,Low
Italy,2023-08-07/2023-08-13,6071.0,,50936550.0,0.011330255979857323,,0.9999974833163792,-0.14433449450752822,Low
Italy,2023-08-14/2023-08-20,7691.0,,50936558.0,0.014662684209227124,,0.9999976469366065,-0.14266830493587743,Low
Italy,2023-08-21/2023-08-27,12948.0,,50936595.0,0.025476619518978384,,0.9999984036801577,-0.13726145079253446,Low
Italy,2023-08-28/2023-09-03,17113.0,,50936622.0,0.03404425135559889,,0.9999989558984247,-0.13297771770696423,Low
Italy,2023-09-04/2023-09-10,24730.0,,50936641.0,0.04971283519702468,,0.9999993444964645,-0.12514348407595732,Low
Italy,2023-09-11/2023-09-17,34727.0,,50936656.0,0.07027720865937646,,0.9999996512843907,-0.11486134336297035,Low
Italy,2023-09-18/2023-09-24,37524.0,,50936669.0,0.07603078999119581,,0.99999991716726,-0.1119845925794911,Low
Italy,2023-09-25/2023-10-01,39802.0,,50936678.0,0.08071676005693927,,1.0000001012400157,-0.1096416351575327,Low
Italy,2023-10-02/2023-10-08,45648.0,,50936679.0,0.09274230044514659,,1.000000121692544,-0.1036288680313083,Low
Italy,2023-10-09/2023-10-15,38171.0,,50936682.0,0.07736170422848115,,1.0000001830501293,-0.11131917534327881,Low
Italy,2023-10-16/2023-10-22,29933.0,,50936691.0,0.060415689565796946,,1.000000367122885,-0.11979221028553427,Low
Italy,2023-10-23/2023-10-29,28440.0,,50936702.0,0.05734450725317403,,1.0000005921006976,-0.12132783518851761,Low
Italy,2023-10-30/2023-11-05,24745.0,,50936706.0,0.04974369101396329,,1.0000006739108112,-0.12512825557964002,Low
Italy,2023-11-06/2023-11-12,31140.0,,50936715.0,0.0628985543021237,,1.0000008579835669,-0.11855085154647316,Low
Italy,2023-11-13/2023-11-19,42368.0,,50936719.0,0.08599516180790402,,1.0000009397936804,-0.10700256006510006,Low
Italy,2023-11-20/2023-11-26,49662.0,,,0.10099931705791843,,,0.05049965852895921,Low
Italy,2023-11-27/2023-12-03,56583.0,,,0.11523619099339275,,,0.05761809549669637,Low
Italy,2023-12-04/2023-12-10,54278.0,,,0.11049468045715978,,,0.05524734022857989,Low
Italy,2023-12-11/2023-12-17,66300.0,,,0.13522458920622382,,,0.06761229460311191,Low
Italy,2023-12-18/2023-12-24,58143.0,,,0.1184451959550081,,,0.05922259797750405,Low
Italy,2023-12-25/2023-12-31,35408.0,,,0.07167806274838932,,,0.03583903137419466,Low
Italy,2024-01-01/2024-01-07,21678.0,,,0.04343470497724898,,,0.02171735248862449,Low
Italy,2024-01-08/2024-01-14,12620.0,,,0.024801905655254128,,,0.012400952827627064,Low
Italy,2024-01-15/2024-01-21,6701.0,,,0.012626200291278911,,,0.006313100145639456,Low
Italy,2024-01-22/2024-01-28,4219.0,,,0.0075205911151703655,,,0.0037602955575851828,Low
Italy,2024-01-29/2024-02-04,3179.0,,,0.005381254474093456,,,0.002690627237046728,Low
Italy,2024-02-05/2024-02-11,2463.0,,,0.0039084034788905075,,,0.0019542017394452538,Low
Italy,2024-02-12/2024-02-18,1733.0,,,0.002406753721211523,,,0.0012033768606057615,Low
Italy,2024-02-19/2024-02-25,1253.0,,,0.0014193675791760263,,,0.0007096837895880132,Low
Italy,2024-02-26/2024-03-03,946.0,,,0.0007878518591658232,,,0.0003939259295829116,Low
Italy,2024-03-04/2024-03-10,764.0,,,0.0004134679469773642,,,0.0002067339734886821,Low
Italy,2024-03-11/2024-03-17,698.0,,,0.0002777023524474834,,,0.0001388511762237417,Low
Italy,2024-03-18/2024-03-24,623.0,,,0.00012342326775443706,,,6.171163387721853e-05,Low
Italy,2024-03-25/2024-03-31,523.0,,,-8.228217850295804e-05,,,-4.114108925147902e-05,Low
Italy,2024-04-01/2024-04-07,563.0,,,0.0,,,0.0,Low
Italy,2024-04-08/2024-04-14,511.0,,,-0.00010696683205384545,,,-5.3483416026922726e-05,Low
Italy,2024-04-15/2024-04-21,533.0,,,-6.171163387721853e-05,,,-3.0855816938609265e-05,Low
Italy,2024-04-22/2024-04-28,574.0,,,2.262759908831346e-05,,,1.131379954415673e-05,Low
Italy,2024-04-29/2024-05-05,661.0,,,0.00020159133733224722,,,0.00010079566866612361,Low
Italy,2024-05-06/2024-05-12,772.0,,,0.00042992438267795577,,,0.00021496219133897788,Low
Italy,2024-05-13/2024-05-19,829.0,,,0.000547176487044671,,,0.0002735882435223355,Low
Italy,2024-05-20/2024-05-26,949.0,,,0.0007940230225535451,,,0.00039701151127677256,Low
Italy,2024-05-27/2024-06-02,1266.0,,,0.0014461092871894876,,,0.0007230546435947438,Low
Italy,2024-06-03/2024-06-09,1583.0,,,0.00209819555182543,,,0.001049097775912715,Low
Italy,2024-06-10/2024-06-16,1945.0,,,0.0028428492672772005,,,0.0014214246336386003,Low
Italy,2024-06-17/2024-06-23,2472.0,,,0.003926916969053672,,,0.001963458484526836,Low
Italy,2024-06-24/2024-06-30,3280.0,,,0.005589016974813425,,,0.0027945084874067124,Low
Italy,2024-07-01/2024-07-07,4660.0,,,0.008427752133165477,,,0.0042138760665827385,Low
Italy,2024-07-08/2024-07-14,7919.0,,,0.015131692626693984,,,0.007565846313346992,Low
Italy,2024-07-15/2024-07-21,11517.0,,,0.022532974583035062,,,0.011266487291517531,Low
Italy,2024-07-22/2024-07-28,15675.0,,,0.031086207038417548,,,0.015543103519208774,Low
Italy,2024-07-29/2024-08-04,6350.0,,,0.011904174174915455,,,0.005952087087457728,Low
Italy,2024-08-05/2024-08-11,0.0,,,-0.0011581216624291346,,,-0.0005790608312145673,Low
Japan,2019-12-30/2020-01-05,0.0,,,0.0,,,0.0,Low
Japan,2020-01-06/2020-01-12,0.0,,,0.0,,,0.0,Low
Japan,2020-01-13/2020-01-19,1.0,,,1.170673756110846e-06,,,5.85336878055423e-07,Low
Japan,2020-01-20/2020-01-26,2.0,,,2.341347512221692e-06,,,1.170673756110846e-06,Low
Japan,2020-01-27/2020-02-02,12.0,,,1.4048085073330154e-05,,,7.024042536665077e-06,Low
Japan,2020-02-03/2020-02-09,10.0,,,1.1706737561108462e-05,,,5.853368780554231e-06,Low
Japan,2020-02-10/2020-02-16,27.0,0.15008,,3.1608191414992844e-05,0.44444515603706564,,0.15557160870868048,Low
Japan,2020-02-17/2020-02-23,80.0,0.1442857142857143,,9.36539004888677e-05,0.39296729207930314,,0.13758537917800054,Low
Japan,2020-02-24/2020-03-01,107.0,0.1633285714285714,,0.00012526209190386053,0.5621487335381233,,0.1968146877842951,Low
Japan,2020-03-02/2020-03-08,216.0,0.0634714285714285,,0.00025286553131994275,-0.3250067621836741,,-0.11362593399862594,Low
Japan,2020-03-09/2020-03-15,325.0,0.0625428571428571,,0.000380468970736025,-0.3332564198692127,,-0.11644951246885644,Low
Japan,2020-03-16/2020-03-22,266.0,0.0476571428571428,,0.0003113992191254851,-0.46550477845892846,,-0.1627709728510622,Low
Japan,2020-03-23/2020-03-29,647.0,0.0639428571428571,,0.0007574259202037174,-0.3208184744356309,,-0.11190775309236894,Low
Japan,2020-03-30/2020-04-05,1578.0,0.1184714285714285,,0.0018473231871429152,0.16362680842132146,,0.05819304454103396,Low
Japan,2020-04-06/2020-04-12,3477.0,0.1308428571428571,,0.004070432649997412,0.27353763235480894,,0.09777338764918182,Low
Japan,2020-04-13/2020-04-19,3613.0,0.1281285714285714,,0.0042296442808284875,0.2494232483509262,,0.0894129590632384,Low
Japan,2020-04-20/2020-04-26,2821.0,0.1020285714285714,,0.003302470665988697,0.01754440848201017,,0.007791778301697907,Low
Japan,2020-04-27/2020-05-03,1657.0,0.0661571428571428,,0.001939806413875672,-0.30114621380088447,,-0.10443127162337172,Low
Japan,2020-05-04/2020-05-10,908.0,0.0507571428571428,,0.0010629717705486483,-0.43796361357028324,,-0.1527557788643248,Low
Japan,2020-05-11/2020-05-17,538.0,0.0142142857142857,,0.0006298224807876352,-0.7626193729488747,,-0.2666018692917123,Low
Japan,2020-05-18/2020-05-24,265.0,0.0091142857142857,,0.00031022854536937424,-0.8079290313140651,,-0.2826200466872381,Low
Japan,2020-05-25/2020-05-31,301.0,0.0114142857142857,,0.0003523728005893647,-0.7874952638160381,,-0.2754471559353186,Low
Japan,2020-06-01/2020-06-07,290.0,0.0124999999999999,,0.0003394953892721454,-0.7778495102144857,,-0.2720775808804339,Low
Japan,2020-06-08/2020-06-14,288.0,0.0101857142857142,,0.0003371540417599237,-0.7984101955230594,,-0.2792749914121908,Low
Japan,2020-06-15/2020-06-21,435.0,0.0153714285714285,,0.0005092430839082181,-0.7523390302945883,,-0.2630640390611518,Low
Japan,2020-06-22/2020-06-28,526.0,0.0159,,0.0006157743957143051,-0.7476430713043578,,-0.2613671877586681,Low
Japan,2020-06-29/2020-07-05,1132.0,0.0292,,0.0013252026919174779,-0.6294825896853316,,-0.2196563050439073,Low
Japan,2020-07-06/2020-07-12,1980.0,0.0396142857142857,,0.002317934037099475,-0.5369595057967494,,-0.18677686001031257,Low
Japan,2020-07-13/2020-07-19,3140.0,0.0453142857142857,,0.003675915594188057,-0.48631929938859536,,-0.16837379698891433,Low
Japan,2020-07-20/2020-07-26,4740.0,0.0595142857142857,,0.005548993603965411,-0.36016299570512383,,-0.12328255169481063,Low
Japan,2020-07-27/2020-08-02,7307.0,0.0692,,0.008554113135901953,-0.27411272015442584,,-0.09166239548609806,Low
Japan,2020-08-03/2020-08-09,10094.0,0.0674142857142857,,0.011816780894182881,-0.2899774464727699,,-0.09558371581837802,Low
Japan,2020-08-10/2020-08-16,7931.0,0.0561285714285714,,0.00928461355971512,-0.3902425168047042,,-0.1319425741017889,Low
Japan,2020-08-17/2020-08-23,7033.0,0.0465714285714285,,0.008233348526727581,-0.47515053206048175,,-0.1621860119578048,Low
Japan,2020-08-24/2020-08-30,5517.0,0.0458142857142857,,0.006458607112463538,-0.48187717601945906,,-0.16542770805057888,Low
Japan,2020-08-31/2020-09-06,4155.0,0.0373571428571428,,0.0048641494566405655,-0.5570125198631367,,-0.19252230722377756,Low
Japan,2020-09-07/2020-09-13,3799.0,0.0319285714285714,,0.004447389599465105,-0.6052412878709021,,-0.2096107559550832,Low
Japan,2020-09-14/2020-09-20,3439.0,0.0311428571428571,,0.0040259470472652,-0.6122217674509738,,-0.2122646450842082,Low
Japan,2020-09-21/2020-09-27,3033.0,0.0342428571428571,,0.0035506535022841964,-0.5846806025623285,,-0.20286288414567286,Low
Japan,2020-09-28/2020-10-04,3649.0,0.0189142857142857,,0.004271788536048478,-0.7208634132789932,,-0.25016630037962334,Low
Japan,2020-10-05/2020-10-11,3573.0,0.0271857142857142,,0.004182817330584053,-0.6473780009724244,,-0.22449089167505648,Low
Japan,2020-10-12/2020-10-18,3744.0,0.0304571428571428,,0.004383002542879008,-0.6183138223572179,,-0.21421833655358674,Low
Japan,2020-10-19/2020-10-25,3878.0,0.0319142857142857,,0.004539872826197861,-0.6053682056814489,,-0.20960893557540816,Low
Japan,2020-10-26/2020-11-01,4612.0,0.0340285714285714,,0.005399147363183222,-0.5865843697205297,,-0.2026049557205938,Low
Japan,2020-11-02/2020-11-08,5940.0,0.0450857142857142,,0.0069538021112984265,-0.48834998435734406,,-0.1674455934694212,Low
Japan,2020-11-09/2020-11-15,9591.0,0.0541285714285714,,0.011227931994859126,-0.4080110102812495,,-0.13718988760100775,Low
Japan,2020-11-16/2020-11-22,13502.0,0.0649714285714285,,0.015806437055008643,-0.3116803920762651,,-0.10118491869918846,Low
Japan,2020-11-23/2020-11-29,14474.0,0.0671285714285714,,0.016944331945948386,-0.29251580268370514,,-0.0939083649663226,Low
Japan,2020-11-30/2020-12-06,15445.0,0.0629571428571428,,0.01808105616313202,-0.329575803363357,,-0.10631100309560894,Low
Japan,2020-12-07/2020-12-13,17189.0,0.0643285714285714,,0.020122711193789333,-0.3173916935508685,,-0.1010257371459093,Low
Japan,2020-12-14/2020-12-20,18593.0,0.0604714285714285,,0.02176633714736896,-0.351659502398492,,-0.1121976572657877,Low
Japan,2020-12-21/2020-12-27,21432.0,0.0636142857142857,,0.025089879940967653,-0.32373758407820596,,-0.10076321445688825,Low
Japan,2020-12-28/2021-01-03,26535.0,0.0926142857142857,,0.0310638281184013,-0.06609442866829927,,-0.007601135974704095,Low
Japan,2021-01-04/2021-01-10,42905.0,0.0917857142857142,,0.050227757505935854,-0.07345566168001151,,-0.0005956028350360999,Low
Japan,2021-01-11/2021-01-17,41542.0,0.1083142857142857,,0.04863212917635677,0.07338824512258119,,0.0500019503810818,Low
Japan,2021-01-18/2021-01-24,36519.0,0.0799714285714285,,0.04275183489941199,-0.17841669100217541,,-0.0410699244010554,Low
Japan,2021-01-25/2021-01-31,24705.0,0.0611285714285714,,0.028921495144718454,-0.345821283113341,,-0.10657670151731011,Low
Japan,2021-02-01/2021-02-07,15472.0,0.0479,,0.01811266435454701,-0.4633471756796332,,-0.1531151793105981,Low
Japan,2021-02-08/2021-02-14,10792.0,0.0347857142857142,,0.012633911175948252,-0.5798577257615524,,-0.1966332484285692,Low
Japan,2021-02-15/2021-02-21,9815.0,0.0279571428571428,5039.0,0.011490162916227955,-0.6405244392028995,-0.00843230143448741,-0.21717362704772772,Low
Japan,2021-02-22/2021-02-28,7176.0,0.0249999999999999,28530.0,0.008400754873851432,-0.6667964259860777,-0.008206019689242706,-0.22794746870481505,Low
Japan,2021-03-01/2021-03-07,7219.0,0.0213714285714285,46469.0,0.008451093845364199,-0.6990335498649524,-0.008033218691926938,-0.2392312127262622,Low
Japan,2021-03-08/2021-03-14,7914.0,0.0236142857142857,227194.0,0.009264712105861236,-0.6791074536091118,-0.006292349064863427,-0.232111400350529,Low
Japan,2021-03-15/2021-03-21,8875.0,0.0248,553454.0,0.010389729585483759,-0.6685732753337312,-0.0031495845080741565,-0.22833334389785293,Low
Japan,2021-03-22/2021-03-28,11833.0,0.0297428571428571,781665.0,0.013852582556059641,-0.6246597128845555,-0.0009512965099455588,-0.21156191375507274,Low
Japan,2021-03-29/2021-04-04,16711.0,0.0400285714285714,913341.0,0.01956312913836835,-0.5332788892908938,0.0003170988366485196,-0.17691361150812596,Low
Japan,2021-04-05/2021-04-11,20961.0,0.0526428571428571,1101698.0,0.024538492601839445,-0.42121046257811184,0.0021314852267152046,-0.13547413838542668,Low
Japan,2021-04-12/2021-04-18,27766.0,0.0583142857142857,1248566.0,0.03250492751217375,-0.370824091791051,0.003546220544947678,-0.11406790145252313,Low
Japan,2021-04-19/2021-04-25,32811.0,0.0619285714285714,2119267.0,0.038410976611752974,-0.3387138857227229,0.011933421680118936,-0.10113438494909435,Low
Japan,2021-04-26/2021-05-02,35999.0,0.0687857142857142,3296119.0,0.04214308454623435,-0.2777933366602824,0.023269683416729515,-0.07964657807049108,Low
Japan,2021-05-03/2021-05-09,37182.0,0.0842428571428571,3925381.0,0.04352799159971348,-0.14046826564869622,0.02933117520405965,-0.03179957345779588,Low
Japan,2021-05-10/2021-05-16,43131.0,0.0679142857142857,5476898.0,0.05049232977481691,-0.2855353231036336,0.04427647231941556,-0.08133266904677564,Low
Japan,2021-05-17/2021-05-23,35689.0,0.0607714285714285,7985431.0,0.04178017568183999,-0.3489942283770102,0.06844041703202593,-0.11152395464583748,Low
Japan,2021-05-24/2021-05-30,25623.0,0.0498,12082411.0,0.02999617365282821,-0.44646710687691515,0.10790539445455553,-0.1574512097486895,Low
Japan,2021-05-31/2021-06-06,17914.0,0.0360714285714285,16905303.0,0.020971449666969698,-0.5684351228123445,0.1543628640763986,-0.21162099776229554,Low
Japan,2021-06-07/2021-06-13,12830.0,0.0295714285714285,22112205.0,0.015019744290902156,-0.6261827266111167,0.20451938665432776,-0.24233199016658893,Low
Japan,2021-06-14/2021-06-20,10056.0,0.0261714285714285,26985169.0,0.01177229529145067,-0.6563891655212437,0.25145918480828494,-0.26156893800795267,Low
Japan,2021-06-21/2021-06-27,10469.0,0.0260285714285714,32463964.0,0.012255783552724449,-0.6576583436267108,0.30423477096630086,-0.2696877441379317,Low
Japan,2021-06-28/2021-07-04,11078.0,0.0265857142857142,38012870.0,0.012968723870195953,-0.652708549015388,0.357685715322812,-0.2756164875187096,Low
Japan,2021-07-05/2021-07-11,13881.0,0.0329999999999999,45067639.0,0.016250122408574656,-0.5957224520798964,0.4256421855291986,-0.2642241248530562,Low
Japan,2021-07-12/2021-07-18,20822.0,0.0400857142857142,50949898.0,0.02437576894974004,-0.5327712180487073,0.4823042191804421,-0.24662767471924385,Low
Japan,2021-07-19/2021-07-25,28908.0,0.0676714285714285,54529063.0,0.03384183694165234,-0.287692925882929,0.516781240282939,-0.1612887916306398,Low
Japan,2021-07-26/2021-08-01,65441.0,0.1002285714285714,58822223.0,0.07661006127364989,0.0015527643531194422,0.5581359607041535,-0.044871895945206276,Low
Japan,2021-08-02/2021-08-08,95410.0,0.1367285714285714,63016247.0,0.11169398307053582,0.3258277703000709,0.5985357338222911,0.08010635106694904,Low
Japan,2021-08-09/2021-08-15,113250.0,0.1701428571428571,65736040.0,0.13257880287955331,0.6226885291689239,0.6247346826428746,0.1905201842524688,Low
Japan,2021-08-16/2021-08-22,155807.0,0.1822857142857143,69839228.0,0.1823991659183626,0.7305686681336637,0.6642594598642411,0.2472596978263274,Low
Japan,2021-08-23/2021-08-29,154011.0,0.1848285714285714,74150120.0,0.18029663585238753,0.7531600384109851,0.7057849873139634,0.24788658327294402,Low
Japan,2021-08-30/2021-09-05,117008.0,0.1489571428571428,78743483.0,0.1369781948550179,0.43446941612809037,0.7500314730396646,0.10804867211639088,Low
Japan,2021-09-06/2021-09-12,68173.0,0.1052428571428571,83241402.0,0.07980834197534471,0.046100915855029234,0.7933585753890455,-0.06296429477142423,Low
Japan,2021-09-13/2021-09-19,37166.0,0.0679571428571428,87203833.0,0.04350926081961571,-0.28515456967199376,0.8315274827191598,-0.20277859138326393,Low
Japan,2021-09-20/2021-09-26,17964.0,0.0457714285714285,89849295.0,0.02102998335477524,-0.48225792945109985,0.8570104233491262,-0.2868268471328662,Low
Japan,2021-09-27/2021-10-03,10371.0,0.0273285714285714,92936657.0,0.012141057524625585,-0.6461088228669564,0.8867500539124132,-0.3530800673279839,Low
Japan,2021-10-04/2021-10-10,5927.0,0.0179857142857142,95531882.0,0.006938583352468985,-0.7291130709645327,0.9117490766148391,-0.38848264465357774,Low
Japan,2021-10-11/2021-10-17,3747.0,0.0119428571428571,97447479.0,0.00438651456414734,-0.7827993048258085,0.9302014469841514,-0.411316716454582,Low
Japan,2021-10-18/2021-10-24,2218.0,0.0083857142857142,98742586.0,0.002596554391053857,-0.8144018396519501,0.9426768236066295,-0.42514389022364996,Low
Japan,2021-10-25/2021-10-31,5926.0,0.0058857142857142,99609069.0,0.0069374126787128745,-0.8366124564976317,0.9510233940150781,-0.4319991625370764,Low
Japan,2021-11-01/2021-11-07,1336.0,0.0049428571428571,100056541.0,0.0015640201381640904,-0.844989031993717,0.9553337573503187,-0.43826421473126675,Low
Japan,2021-11-08/2021-11-14,1266.0,0.0039285714285714,100369287.0,0.0014820729752363312,-0.8540001965425362,0.9583463456053227,-0.44191098414306795,Low
Japan,2021-11-15/2021-11-21,1008.0,0.0033,100592039.0,0.0011800391461597329,-0.8595845802065931,0.960492048696581,-0.44433839080371484,Low
Japan,2021-11-22/2021-11-28,669.0,0.0026285714285714,100772168.0,0.0007831807428381561,-0.8655497173022908,0.9622271772347097,-0.4468848872695892,Low
Japan,2021-11-29/2021-12-05,799.0,0.0022,100930094.0,0.000935368331132566,-0.869357251618693,0.9637484309446206,-0.4483696185426693,Low
Japan,2021-12-06/2021-12-12,878.0,0.0025428571428571,100990990.0,0.001027851557865323,-0.8663112241655714,0.9643350238167172,-0.4473452562515249,Low
Japan,2021-12-13/2021-12-19,1144.0,0.0028571428571428,101095685.0,0.001339250776990808,-0.863519032333543,0.9653435192966199,-0.44636356382273756,Low
Japan,2021-12-20/2021-12-26,1825.0,0.0043428571428571,101195710.0,0.002136479604902294,-0.8503195800366805,0.9663070300696011,-0.4414896677208272,Low
Japan,2021-12-27/2022-01-02,3019.0,0.0078285714285714,101215975.0,0.0035342640696986445,-0.8193516342632731,0.9665022367260816,-0.4299812754662085,Low
Japan,2022-01-03/2022-01-09,30796.0,0.0382571428571428,101286105.0,0.03605206899318962,-0.5490166977986913,0.9671777779458683,-0.31920647642482736,Low
Japan,2022-01-10/2022-01-16,114235.0,0.1163,101369166.0,0.1337319165293225,0.14433530121821575,0.9679778796035998,-0.0278133682495032,Low
Japan,2022-01-17/2022-01-23,289814.0,0.1984,101462716.0,0.3392776439535088,0.8737319584303999,0.9688790186469629,0.33011315463034985,Low
