location,year_week,daily_vaccinations,daily_vaccinations_raw,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
Japan,2022-04-25/2022-05-01,3262021.0,2640753.0,140463.0,0.016142857142857143,3759.5714285714284,274105909.0,103306882.0,101622552.0,69176475.0,221.14,83.34,81.99,55.81
Japan,2022-05-02/2022-05-08,1792784.0,1392421.0,72400.0,0.008285714285714285,2066.1428571428573,275498330.0,103376984.0,101721764.0,70399582.0,222.26,83.4,82.07,56.8
Japan,2022-05-09/2022-05-15,1840273.0,2211989.0,92552.0,0.010714285714285714,2120.8571428571427,277710319.0,103474378.0,101881430.0,72354511.0,224.05,83.48,82.19,58.37
Japan,2022-05-16/2022-05-22,2034662.0,1832097.0,83706.0,0.009571428571428573,2344.8571428571427,279542416.0,103546847.0,101989840.0,74005729.0,225.53,83.54,82.28,59.71
Japan,2022-05-23/2022-05-29,1639831.0,1521190.0,71752.0,0.008285714285714285,1889.857142857143,281063606.0,103613830.0,102069122.0,75380654.0,226.75,83.59,82.35,60.81
Japan,2022-05-30/2022-06-05,1303538.0,1041093.0,58384.0,0.006571428571428571,1502.4285714285713,282104699.0,103668865.0,102163461.0,76272373.0,227.59,83.64,82.42,61.53
Japan,2022-06-06/2022-06-12,944323.0,895725.0,51242.0,0.005714285714285714,1088.2857142857142,283000424.0,103713777.0,102235697.0,77050950.0,228.32,83.67,82.48,62.16
Japan,2022-06-13/2022-06-19,860627.0,824865.0,38675.0,0.004428571428571428,991.8571428571429,283825289.0,103749385.0,102303310.0,77772594.0,228.98,83.7,82.53,62.74
Japan,2022-06-20/2022-06-26,879792.0,931444.0,36221.0,0.004,1014.1428571428571,284756733.0,103784352.0,102362139.0,78610242.0,229.73,83.73,82.58,63.42
Japan,2022-06-27/2022-07-03,1088016.0,1182770.0,30648.0,0.0035714285714285718,1254.0,285939503.0,103811620.0,102407244.0,79720639.0,230.69,83.75,82.62,64.32
Japan,2022-07-04/2022-07-10,1778814.0,2212566.0,29173.0,0.0031428571428571426,2050.0,288152069.0,103842045.0,102443769.0,81866255.0,232.47,83.78,82.65,66.05
Japan,2022-07-11/2022-07-17,2862949.0,3382056.0,31117.0,0.003428571428571429,3299.714285714286,291534125.0,103875773.0,102479250.0,85179102.0,235.2,83.8,82.68,68.72
Japan,2022-07-18/2022-07-24,3506813.0,3932987.0,33669.0,0.004,4041.714285714286,295467112.0,103909145.0,102507675.0,89050292.0,238.37,83.83,82.7,71.84
Japan,2022-07-25/2022-07-31,4681845.0,4848024.0,47540.0,0.005571428571428572,5395.857142857143,300315136.0,103969754.0,102540995.0,93804387.0,242.28,83.88,82.73,75.68
Japan,2022-08-01/2022-08-07,4774653.0,4752196.0,66815.0,0.007857142857142858,5503.0,305067332.0,104038948.0,102573324.0,98455060.0,246.12,83.94,82.75,79.43
Japan,2022-08-08/2022-08-14,4281833.0,3277543.0,53925.0,0.0064285714285714285,4934.857142857143,308344875.0,104070840.0,102596611.0,101677424.0,248.76,83.96,82.77,82.03
Japan,2022-08-15/2022-08-21,2966827.0,3731326.0,28224.0,0.0032857142857142855,3419.1428571428573,312076201.0,104107525.0,102650863.0,105317813.0,251.77,83.99,82.82,84.97
Japan,2022-08-22/2022-08-28,4223332.0,4143156.0,40060.0,0.004857142857142858,4867.571428571428,316219357.0,104146956.0,102719374.0,109353027.0,255.11,84.02,82.87,88.22
Japan,2022-08-29/2022-09-04,3642032.0,3076092.0,36559.0,0.004,4197.428571428572,319295449.0,104184070.0,102755099.0,112356280.0,257.6,84.05,82.9,90.65
Japan,2022-09-05/2022-09-11,2552774.0,2320610.0,37479.0,0.0041428571428571434,2942.1428571428573,321616059.0,104215882.0,102789363.0,114610814.0,259.47,84.08,82.93,92.46
Japan,2022-09-12/2022-09-18,2043198.0,1817161.0,22246.0,0.0025714285714285717,2354.8571428571427,323433220.0,104232569.0,102826694.0,116373957.0,260.93,84.09,82.96,93.89
Japan,2022-09-19/2022-09-25,1294572.0,1029563.0,13566.0,0.0015714285714285713,1492.142857142857,324462783.0,104243219.0,102861424.0,117358140.0,261.77,84.1,82.99,94.68
Japan,2022-09-26/2022-10-02,1223402.0,1277196.0,12060.0,0.001142857142857143,1410.0,325739979.0,104256164.0,102897283.0,118586532.0,262.8,84.11,83.01,95.67
Japan,2022-10-03/2022-10-09,1125591.0,1179877.0,12167.0,0.001,1297.2857142857142,326919856.0,104268049.0,102912850.0,119738957.0,263.75,84.12,83.03,96.6
Japan,2022-10-10/2022-10-16,1264227.0,1456807.0,10298.0,0.001,1457.0,328376663.0,104277723.0,102924150.0,121174790.0,264.92,84.13,83.04,97.76
Japan,2022-10-17/2022-10-23,1798641.0,1997018.0,11085.0,0.001,2073.1428571428573,330373681.0,104289277.0,102937851.0,123146553.0,266.53,84.14,83.05,99.35
Japan,2022-10-24/2022-10-30,2161474.0,2343308.0,12251.0,0.0012857142857142859,2491.285714285714,332716989.0,104302626.0,102952687.0,125461676.0,268.42,84.15,83.06,101.22
Japan,2022-10-31/2022-11-06,2675224.0,2952607.0,13626.0,0.0018571428571428573,3083.285714285714,335669596.0,104317457.0,102963109.0,128389030.0,270.81,84.16,83.07,103.58
Japan,2022-11-07/2022-11-13,3608855.0,4127508.0,18831.0,0.002285714285714286,4159.285714285715,339797104.0,104339287.0,102975650.0,132482167.0,274.14,84.18,83.08,106.88
Japan,2022-11-14/2022-11-20,4605798.0,4899664.0,27076.0,0.0032857142857142855,5308.285714285715,344696768.0,104371184.0,102989508.0,137336076.0,278.09,84.2,83.09,110.8
Japan,2022-11-21/2022-11-27,5038011.0,5134580.0,34577.0,0.004,5806.571428571428,349831348.0,104408209.0,103005291.0,142417848.0,282.23,84.23,83.1,114.9
Japan,2022-11-28/2022-12-04,5446594.0,5536025.0,43221.0,0.004857142857142858,6277.428571428572,355367373.0,104456014.0,103026160.0,147885199.0,286.7,84.27,83.12,119.31
Japan,2022-12-05/2022-12-11,5652780.0,5742869.0,41753.0,0.005,6515.0,361110242.0,104484979.0,103055414.0,153569849.0,291.33,84.29,83.14,123.89
Japan,2022-12-12/2022-12-18,5716375.0,5655665.0,23931.0,0.0025714285714285717,6588.142857142857,366765907.0,104514321.0,103089764.0,159161822.0,295.89,84.32,83.17,128.41
Japan,2022-12-19/2022-12-25,5263183.0,4735225.0,33091.0,0.003857142857142857,6066.0,371501132.0,104546116.0,103135517.0,163819499.0,299.71,84.34,83.21,132.16
Japan,2022-12-26/2023-01-01,3313294.0,1664667.0,24332.0,0.0027142857142857142,3818.5714285714284,373165799.0,104558121.0,103154354.0,165453324.0,301.06,84.35,83.22,133.48
Japan,2023-01-02/2023-01-08,734075.0,1143629.0,10211.0,0.001142857142857143,845.8571428571429,374309428.0,104579908.0,103179946.0,166549574.0,301.98,84.37,83.24,134.37
Japan,2023-01-09/2023-01-15,1741254.0,2047052.0,27873.0,0.0032857142857142855,2006.857142857143,376356480.0,104606416.0,103213641.0,168536423.0,303.63,84.39,83.27,135.97
Japan,2023-01-16/2023-01-22,2164945.0,1989265.0,20516.0,0.002428571428571429,2495.1428571428573,378345745.0,104621005.0,103232566.0,170492174.0,305.24,84.4,83.28,137.55
Japan,2023-01-23/2023-01-29,1692634.0,1520470.0,13770.0,0.0018571428571428573,1950.5714285714287,379866215.0,104635789.0,103257304.0,171973122.0,306.46,84.42,83.3,138.74
Japan,2023-01-30/2023-02-05,1198051.0,911853.0,13769.0,0.0017142857142857144,1380.7142857142858,380778068.0,104648529.0,103283542.0,172845997.0,307.2,84.43,83.33,139.45
Japan,2023-02-06/2023-02-12,723325.0,589509.0,11195.0,0.001,833.7142857142857,381367577.0,104656462.0,103295935.0,173415180.0,307.67,84.43,83.34,139.91
Japan,2023-02-13/2023-02-19,532975.0,554230.0,7518.0,0.001,614.2857142857143,381921807.0,104665451.0,103311833.0,173944523.0,308.12,84.44,83.35,140.33
Japan,2023-02-20/2023-02-26,485252.0,424937.0,8457.0,0.001,559.2857142857143,382346744.0,104672923.0,103325510.0,174348311.0,308.46,84.45,83.36,140.66
Japan,2023-02-27/2023-03-05,350103.0,283404.0,7333.0,0.001,403.7142857142857,382630148.0,104680391.0,103335385.0,174614372.0,308.69,84.45,83.37,140.87
Japan,2023-03-06/2023-03-12,254744.0,247773.0,7305.0,0.001,293.7142857142857,382877921.0,104686388.0,103344584.0,174846949.0,308.89,84.46,83.37,141.06
Japan,2023-03-13/2023-03-19,231802.0,215749.0,4145.0,0.0004285714285714286,267.14285714285717,383093670.0,104689706.0,103352780.0,175051184.0,309.07,84.46,83.38,141.23
Japan,2023-03-20/2023-03-26,191924.0,191204.0,3039.0,0.0,221.14285714285714,383284874.0,104692676.0,103361319.0,175230879.0,309.22,84.46,83.39,141.37
Japan,2023-03-27/2023-04-02,193484.0,154200.0,3382.0,0.0,222.85714285714286,383439074.0,104695893.0,103368476.0,175374705.0,309.35,84.47,83.39,141.49
Japan,2023-04-03/2023-04-09,97177.0,77005.0,2704.0,0.0,112.0,383516079.0,104698337.0,103371338.0,175446404.0,309.41,84.47,83.4,141.54
Japan,2023-04-10/2023-04-16,72273.0,71681.0,2079.0,0.0,83.28571428571429,383587760.0,104700277.0,103373902.0,175513581.0,309.47,84.47,83.4,141.6
Japan,2023-04-17/2023-04-23,73226.0,76863.0,2338.0,0.0,84.28571428571429,383664623.0,104702938.0,103376990.0,175584695.0,309.53,84.47,83.4,141.66
Japan,2023-04-24/2023-04-30,73829.0,59576.0,2237.0,0.0,85.14285714285714,383724199.0,104704532.0,103379476.0,175640191.0,309.58,84.47,83.4,141.7
Japan,2023-05-01/2023-05-07,39338.0,23539.0,981.0,0.0,45.42857142857143,383747738.0,104705133.0,103380343.0,175662262.0,309.59,84.47,83.4,141.72
Russia,2020-12-14/2020-12-20,16785.0,0.0,16785.0,0.0016666666666666668,19.166666666666668,28500.0,28500.0,,,0.02,0.02,,
Russia,2020-12-21/2020-12-27,162021.0,0.0,162021.0,0.015857142857142858,159.85714285714286,52000.0,52000.0,,,0.04,0.04,,
Russia,2020-12-28/2021-01-03,459648.0,0.0,459648.0,0.04542857142857143,453.85714285714283,800000.0,800000.0,,,0.55,0.55,,
Russia,2021-01-04/2021-01-10,234026.0,0.0,234026.0,0.023,231.14285714285714,800000.0,800000.0,,,0.55,0.55,,
Russia,2021-01-11/2021-01-17,227783.0,0.0,195297.0,0.01942857142857143,225.0,1000000.0,1000000.0,,,0.69,0.69,,
Russia,2021-01-18/2021-01-24,589613.0,0.0,440185.0,0.04314285714285714,582.1428571428571,1000000.0,1000000.0,,,0.69,0.69,,
Russia,2021-01-25/2021-01-31,619766.0,0.0,460593.0,0.045,612.0,1000000.0,1000000.0,,,0.69,0.69,,
Russia,2021-02-01/2021-02-07,619766.0,0.0,460593.0,0.045,612.0,1000000.0,1000000.0,,,0.69,0.69,,
Russia,2021-02-08/2021-02-14,619766.0,0.0,460593.0,0.045,612.0,1000000.0,1000000.0,,,0.69,0.69,,
Russia,2021-02-15/2021-02-21,619766.0,0.0,460593.0,0.045,612.0,1000000.0,1000000.0,,,0.69,0.69,,
Russia,2021-02-22/2021-02-28,619766.0,0.0,460593.0,0.045,612.0,1000000.0,1000000.0,,,0.69,0.69,,
Russia,2021-03-01/2021-03-07,1114634.0,1405656.0,793219.0,0.07828571428571429,1100.2857142857142,6655487.0,5128138.0,1527349.0,,4.6,3.54,1.06,
Russia,2021-03-08/2021-03-14,1228476.0,618446.0,668331.0,0.06585714285714286,1212.7142857142858,7273933.0,5366009.0,1907924.0,,5.03,3.71,1.32,
Russia,2021-03-15/2021-03-21,842099.0,544566.0,182574.0,0.018,831.2857142857143,8362575.0,5611139.0,2751436.0,,5.78,3.88,1.9,
Russia,2021-03-22/2021-03-28,1751113.0,0.0,755436.0,0.07485714285714286,1728.7142857142858,8362575.0,5611139.0,2751436.0,,5.78,3.88,1.9,
Russia,2021-03-29/2021-04-04,1865436.0,996460.0,927519.0,0.09157142857142857,1841.4285714285713,12120810.0,7505764.0,4615046.0,,8.38,5.19,3.19,
Russia,2021-04-05/2021-04-11,1649274.0,1987531.0,984744.0,0.09714285714285713,1628.142857142857,14108341.0,8692848.0,5415493.0,,9.75,6.01,3.74,
Russia,2021-04-12/2021-04-18,1930812.0,2058810.0,1334969.0,0.132,1905.857142857143,16167151.0,10019885.0,6147266.0,,11.17,6.92,4.25,
Russia,2021-04-19/2021-04-25,2041554.0,1985556.0,1295256.0,0.128,2015.5714285714287,18152707.0,11362893.0,6789814.0,,12.54,7.85,4.69,
Russia,2021-04-26/2021-05-02,2095112.0,1918036.0,1259880.0,0.12442857142857143,2068.1428571428573,20070743.0,12431003.0,7639740.0,,13.87,8.59,5.28,
Russia,2021-05-03/2021-05-09,1640391.0,1526331.0,773507.0,0.07628571428571429,1619.4285714285713,21597074.0,13056228.0,8540846.0,,14.92,9.02,5.9,
Russia,2021-05-10/2021-05-16,1906813.0,2184203.0,913355.0,0.09014285714285715,1882.4285714285713,23970334.0,14313416.0,9656918.0,,16.56,9.89,6.67,
Russia,2021-05-17/2021-05-23,2412420.0,2502176.0,1178928.0,0.11642857142857142,2381.5714285714284,26472510.0,15360666.0,11111844.0,,18.29,10.61,7.68,
Russia,2021-05-24/2021-05-30,2444508.0,1977042.0,1259304.0,0.12414285714285714,2413.1428571428573,28449552.0,16528341.0,11921211.0,,19.66,11.42,8.24,
Russia,2021-05-31/2021-06-06,2189874.0,2258498.0,971023.0,0.096,2162.0,30708050.0,17556908.0,13151142.0,,21.22,12.13,9.09,
Russia,2021-06-07/2021-06-13,2042828.0,2123146.0,984179.0,0.0972857142857143,2016.5714285714287,32831196.0,18514644.0,14316552.0,,22.69,12.79,9.89,
Russia,2021-06-14/2021-06-20,1883763.0,2070108.0,983015.0,0.09714285714285716,1859.857142857143,34901304.0,19657314.0,15243990.0,,24.12,13.58,10.53,
Russia,2021-06-21/2021-06-27,3064739.0,3538860.0,1684282.0,0.1662857142857143,3025.5714285714284,38440164.0,21614318.0,16825846.0,,26.56,14.94,11.63,
Russia,2021-06-28/2021-07-04,3961524.0,4390425.0,2630729.0,0.25957142857142856,3910.714285714286,42830589.0,24969023.0,17861566.0,,29.6,17.25,12.34,
Russia,2021-07-05/2021-07-11,4772736.0,4741639.0,3725026.0,0.3677142857142857,4711.428571428572,47572228.0,28645936.0,18926292.0,,32.87,19.79,13.08,
Russia,2021-07-12/2021-07-18,4958715.0,5210660.0,3513138.0,0.34700000000000003,4895.142857142857,52782888.0,32086928.0,20695960.0,,36.47,22.17,14.3,
Russia,2021-07-19/2021-07-25,5213856.0,4710935.0,3119528.0,0.308,5147.0,57493823.0,34655066.0,22838757.0,,39.73,23.95,15.78,
Russia,2021-07-26/2021-08-01,4295203.0,4731786.0,2134296.0,0.21057142857142858,4240.142857142857,62225609.0,36759116.0,25466493.0,,43.0,25.4,17.6,
Russia,2021-08-02/2021-08-08,4399785.0,4019917.0,1894087.0,0.18685714285714286,4343.428571428572,66245526.0,38591963.0,27653563.0,,45.78,26.67,19.11,
Russia,2021-08-09/2021-08-15,5123857.0,6918624.0,1964651.0,0.19385714285714287,5058.142857142857,73164150.0,40731280.0,32432870.0,,50.56,28.15,22.41,
Russia,2021-08-16/2021-08-22,5494392.0,3637729.0,1826168.0,0.1804285714285714,5423.857142857143,76801879.0,42280854.0,34521025.0,,53.07,29.22,23.85,
Russia,2021-08-23/2021-08-29,3347792.0,2906943.0,1409083.0,0.13899999999999998,3304.8571428571427,79708822.0,43523101.0,36185721.0,,55.08,30.08,25.01,
Russia,2021-08-30/2021-09-05,3059221.0,3095076.0,1113201.0,0.11,3019.8571428571427,82803898.0,44492958.0,38310940.0,,57.22,30.75,26.47,
Russia,2021-09-06/2021-09-12,2746775.0,2478547.0,1030469.0,0.10157142857142856,2711.714285714286,85282445.0,45598793.0,39683652.0,,58.93,31.51,27.42,
Russia,2021-09-13/2021-09-19,2583403.0,1985181.0,1386774.0,0.13699999999999998,2550.285714285714,87736626.0,46811516.0,40925110.0,,60.63,32.35,28.28,
Russia,2021-09-20/2021-09-26,1837418.0,1104046.0,801106.0,0.07899999999999999,1813.857142857143,89301130.0,47594992.0,41706138.0,662363.0,61.71,32.89,28.82,0.46
Russia,2021-09-27/2021-10-03,1648749.0,1850155.0,848666.0,0.08357142857142856,1627.5714285714287,91151285.0,48610971.0,42540314.0,819875.0,62.99,33.59,29.4,0.57
Russia,2021-10-04/2021-10-10,2748198.0,3340404.0,891593.0,0.088,2713.1428571428573,94491689.0,49463056.0,45028633.0,960453.0,65.3,34.18,31.12,0.66
Russia,2021-10-11/2021-10-17,2571444.0,1393803.0,1032610.0,0.10185714285714285,2538.5714285714284,95885492.0,50182928.0,45702564.0,1190053.0,66.26,34.68,31.58,0.82
Russia,2021-10-18/2021-10-24,3953097.0,1383879.0,2076955.0,0.20500000000000002,3902.4285714285716,100766655.0,52861352.0,45702564.0,1547684.0,69.63,36.53,31.58,1.07
Russia,2021-10-25/2021-10-31,3153137.0,2035705.0,2089867.0,0.20628571428571427,3112.714285714286,104464268.0,55463950.0,47601622.0,1730473.0,72.19,38.33,32.89,1.2
Russia,2021-11-01/2021-11-07,4580631.0,4021001.0,2841147.0,0.2804285714285714,4521.714285714285,108839638.0,57997497.0,49574598.0,2038998.0,75.21,40.08,34.26,1.41
Russia,2021-11-08/2021-11-14,4150284.0,5167351.0,2500262.0,0.24671428571428572,4097.142857142857,114006989.0,61165173.0,51188082.0,2431173.0,78.78,42.27,35.37,1.68
Russia,2021-11-15/2021-11-21,5908393.0,5752596.0,3182700.0,0.31442857142857145,5832.714285714285,119759585.0,63496542.0,53578117.0,2834492.0,82.76,43.88,37.02,1.96
Russia,2021-11-22/2021-11-28,5692227.0,4988223.0,2422258.0,0.23900000000000002,5619.0,125594890.0,66201198.0,56115075.0,4301470.0,86.79,45.75,38.78,2.97
Russia,2021-11-29/2021-12-05,5258954.0,5039566.0,2039447.0,0.20142857142857143,5191.571428571428,130634456.0,68029825.0,58695024.0,4937582.0,90.27,47.01,40.56,3.41
Russia,2021-12-06/2021-12-12,4866502.0,5219476.0,1783060.0,0.176,4804.142857142857,135853932.0,70013461.0,61370296.0,5652586.0,93.88,48.38,42.41,3.91
Russia,2021-12-13/2021-12-19,4768799.0,4307848.0,1875963.0,0.18542857142857144,4707.714285714285,140161780.0,71781421.0,63592062.0,5975597.0,96.85,49.6,43.94,4.13
Russia,2021-12-20/2021-12-26,4527691.0,3531261.0,1541029.0,0.152,4469.857142857143,143693041.0,72814442.0,65432375.0,6889368.0,99.29,50.32,45.22,4.76
Russia,2021-12-27/2022-01-02,3256568.0,2655242.0,1114153.0,0.10985714285714286,3214.714285714286,146724190.0,73824201.0,67008180.0,7387352.0,101.39,51.01,46.3,5.1
Russia,2022-01-03/2022-01-09,1169953.0,628920.0,430307.0,0.04271428571428571,1155.0,147390352.0,74240817.0,67260462.0,7505426.0,101.85,51.3,46.48,5.19
Russia,2022-01-10/2022-01-16,2137372.0,2589580.0,595249.0,0.05871428571428571,2109.8571428571427,149979932.0,74861326.0,68711859.0,8024476.0,103.64,51.73,47.48,5.55
Russia,2022-01-17/2022-01-23,2030212.0,1548374.0,728100.0,0.07185714285714286,2004.142857142857,151930977.0,75716600.0,69307145.0,8906434.0,104.99,52.32,47.89,6.15
Russia,2022-01-24/2022-01-30,2045869.0,1652114.0,855938.0,0.08442857142857142,2019.5714285714287,154084022.0,76555906.0,69704859.0,9957549.0,106.48,52.9,48.17,6.88
Russia,2022-01-31/2022-02-06,1942554.0,1659261.0,682561.0,0.06742857142857142,1917.857142857143,155743283.0,77184494.0,70324784.0,10368913.0,107.62,53.34,48.6,7.17
Russia,2022-02-07/2022-02-13,1875594.0,2104406.0,819516.0,0.08099999999999999,1851.4285714285713,157847689.0,77942040.0,70976666.0,11066586.0,109.08,53.86,49.05,7.65
Russia,2022-02-14/2022-02-20,2873605.0,2969307.0,540256.0,0.05342857142857143,2836.714285714286,160816996.0,78284278.0,71601909.0,11716875.0,111.13,54.1,49.48,8.1
Russia,2022-02-21/2022-02-27,1003479.0,0.0,257871.0,0.02542857142857143,990.4285714285714,160816996.0,78284278.0,71601909.0,11716875.0,111.13,54.1,49.48,8.1
Russia,2022-02-28/2022-03-06,136190.0,322919.0,198680.0,0.019714285714285715,134.28571428571428,161243863.0,78769608.0,72122031.0,12491007.0,111.42,54.43,49.84,8.63
Russia,2022-03-07/2022-03-13,396882.0,183968.0,156863.0,0.015428571428571429,391.85714285714283,161480902.0,78864152.0,72209922.0,12545615.0,111.59,54.5,49.9,8.67
Russia,2022-03-14/2022-03-20,446784.0,322405.0,157057.0,0.015571428571428571,441.0,162052208.0,79097971.0,72387464.0,12705604.0,111.98,54.66,50.02,8.78
Russia,2022-03-21/2022-03-27,1074747.0,1446383.0,577954.0,0.057,1061.0,163498591.0,79914874.0,72800841.0,12921721.0,112.98,55.22,50.31,8.93
Russia,2022-03-28/2022-04-03,818564.0,124425.0,361242.0,0.03571428571428571,808.0,163623016.0,79920509.0,72847646.0,12945781.0,113.07,55.23,50.34,8.95
Russia,2022-04-04/2022-04-10,731103.0,549773.0,100914.0,0.010142857142857144,721.8571428571429,164655398.0,80055554.0,73011036.0,13727695.0,113.78,55.32,50.45,9.49
Russia,2022-04-11/2022-04-17,472279.0,215751.0,207338.0,0.02042857142857143,466.2857142857143,165034184.0,80286692.0,73179137.0,13807057.0,114.04,55.48,50.57,9.54
Russia,2022-04-18/2022-04-24,760372.0,833404.0,206465.0,0.02042857142857143,750.5714285714286,165983904.0,80485662.0,73293254.0,14082079.0,114.7,55.62,50.65,9.73
Russia,2022-04-25/2022-05-01,530681.0,185917.0,323322.0,0.031857142857142855,523.8571428571429,166388061.0,80862100.0,73576259.0,14188439.0,114.98,55.88,50.84,9.8
Russia,2022-05-02/2022-05-08,274983.0,48925.0,138815.0,0.013714285714285715,271.57142857142856,166534236.0,80924592.0,73576259.0,14204472.0,115.08,55.92,50.84,9.82
Russia,2022-05-09/2022-05-15,86642.0,0.0,53253.0,0.0054285714285714284,85.71428571428571,166534236.0,80924592.0,73576259.0,14204472.0,115.08,55.92,50.84,9.82
Russia,2022-05-16/2022-05-22,67956.0,0.0,36141.0,0.0035714285714285718,67.28571428571429,166676353.0,81000349.0,73583983.0,14330758.0,115.18,55.97,50.85,9.9
Russia,2022-05-23/2022-05-29,119659.0,128323.0,28353.0,0.003,118.14285714285714,166830060.0,81031567.0,73682537.0,14354693.0,115.28,55.99,50.92,9.92
Russia,2022-05-30/2022-06-05,368927.0,0.0,49681.0,0.005,364.14285714285717,167218973.0,81100653.0,73998668.0,14358389.0,115.55,56.04,51.13,9.92
Russia,2022-06-06/2022-06-12,75141.0,46196.0,31027.0,0.003,74.14285714285714,167269203.0,81110817.0,74003641.0,14393482.0,115.59,56.05,51.14,9.95
Russia,2022-06-13/2022-06-19,527806.0,355150.0,195318.0,0.019285714285714288,521.0,168160562.0,81529329.0,74284589.0,14585381.0,116.2,56.34,51.33,10.08
Russia,2022-06-20/2022-06-26,589341.0,4116.0,312034.0,0.030714285714285715,581.5714285714286,168286901.0,81597163.0,74329141.0,14599334.0,116.29,56.39,51.36,10.09
Russia,2022-06-27/2022-07-03,596002.0,0.0,181347.0,0.017857142857142856,588.2857142857143,168942751.0,81792489.0,74673362.0,14715637.0,116.74,56.52,51.6,10.17
Russia,2022-07-04/2022-07-10,69283.0,0.0,21948.0,0.002428571428571429,68.42857142857143,169032177.0,81820458.0,74718279.0,14732177.0,116.8,56.54,51.63,10.18
Russia,2022-07-11/2022-07-17,220454.0,113380.0,86219.0,0.008714285714285714,217.57142857142858,169145557.0,81874223.0,74750729.0,14759342.0,116.88,56.58,51.65,10.2
Russia,2022-07-18/2022-07-24,420715.0,323721.0,118322.0,0.011714285714285715,415.2857142857143,169735679.0,82034136.0,74969766.0,14970514.0,117.29,56.69,51.81,10.34
Russia,2022-07-25/2022-07-31,734911.0,135678.0,229243.0,0.022571428571428572,725.5714285714286,170307823.0,82246152.0,75041866.0,15258542.0,117.69,56.83,51.86,10.54
Russia,2022-08-01/2022-08-07,853026.0,0.0,261683.0,0.025857142857142856,841.8571428571429,171469139.0,82584587.0,75211211.0,15912135.0,118.49,57.07,51.97,11.0
Russia,2022-08-08/2022-08-14,560545.0,30131.0,213195.0,0.02114285714285714,553.4285714285714,172190537.0,82903599.0,75309482.0,16216250.0,118.99,57.29,52.04,11.21
Russia,2022-08-15/2022-08-21,565171.0,0.0,254949.0,0.02514285714285714,558.0,172353049.0,82986841.0,75348251.0,16256751.0,119.1,57.35,52.07,11.23
Russia,2022-08-22/2022-08-28,923331.0,203447.0,319371.0,0.03157142857142857,911.5714285714286,173452712.0,83377309.0,75612271.0,16701926.0,119.86,57.62,52.25,11.54
Russia,2022-08-29/2022-09-04,1436337.0,1243582.0,565431.0,0.05557142857142857,1418.0,175086336.0,83969750.0,76438055.0,16917325.0,120.99,58.02,52.82,11.69
Russia,2022-09-05/2022-09-11,460655.0,0.0,144829.0,0.014,454.57142857142856,175086336.0,83969750.0,76438055.0,16917325.0,120.99,58.02,52.82,11.69
Russia,2022-09-12/2022-09-18,671777.0,719538.0,187026.0,0.01842857142857143,663.0,175974391.0,84218429.0,76640472.0,17354284.0,121.6,58.2,52.96,11.99
Russia,2022-09-19/2022-09-25,1141186.0,580110.0,411391.0,0.04042857142857143,1126.4285714285713,176983063.0,84576547.0,76756245.0,17889065.0,122.3,58.44,53.04,12.36
Russia,2022-09-26/2022-10-02,962903.0,290809.0,404097.0,0.03985714285714286,950.5714285714286,178107276.0,85094650.0,76879530.0,18371890.0,123.08,58.8,53.13,12.7
Russia,2022-10-03/2022-10-09,794830.0,513743.0,301847.0,0.029857142857142856,784.5714285714286,178849380.0,85327907.0,77262574.0,18497693.0,123.59,58.96,53.39,12.78
Russia,2022-10-10/2022-10-16,432679.0,257988.0,147071.0,0.01442857142857143,427.0,179202586.0,85406305.0,77321901.0,18713174.0,123.83,59.02,53.43,12.93
Russia,2022-10-17/2022-10-23,552279.0,0.0,307812.0,0.030428571428571426,545.4285714285714,179768583.0,85775952.0,77396701.0,18834724.0,124.22,59.27,53.48,13.02
Russia,2022-10-24/2022-10-30,362290.0,0.0,47297.0,0.004571428571428572,357.7142857142857,180177841.0,85809997.0,77439470.0,19167168.0,124.51,59.3,53.51,13.24
Russia,2022-10-31/2022-11-06,417405.0,0.0,110741.0,0.010857142857142857,412.0,180506700.0,85926235.0,77510309.0,19308950.0,124.73,59.38,53.56,13.34
Russia,2022-11-07/2022-11-13,444622.0,0.0,140087.0,0.013857142857142858,439.0,181063313.0,86092959.0,77889761.0,19319387.0,125.12,59.49,53.82,13.35
Russia,2022-11-14/2022-11-20,207700.0,0.0,104784.0,0.010428571428571428,205.0,181120444.0,86122501.0,77905353.0,19331384.0,125.16,59.51,53.83,13.36
Russia,2022-11-21/2022-11-27,763648.0,0.0,675738.0,0.06671428571428571,754.0,181894298.0,87096991.0,78057291.0,19470951.0,125.69,60.19,53.94,13.45
Russia,2022-11-28/2022-12-04,575090.0,71260.0,369964.0,0.036571428571428574,567.7142857142857,182741127.0,87295405.0,78192902.0,19491614.0,126.28,60.32,54.03,13.47
Russia,2022-12-05/2022-12-11,267746.0,0.0,98616.0,0.009714285714285715,264.2857142857143,182811953.0,87328115.0,78228518.0,19494114.0,126.33,60.35,54.06,13.47
Russia,2022-12-12/2022-12-18,495407.0,0.0,241987.0,0.023857142857142858,489.14285714285717,183356011.0,87594984.0,78505707.0,19494114.0,126.7,60.53,54.25,13.47
